Loading and cleaning data\compas\compas-scores-two-years.csv …
COMPAS filter log: raw=7214 -> screening_window=6172 (dropped 1042) -> is_recid!=-1=6172 (dropped 0) -> charge!=O=6172 (dropped 0) -> score!=N/A=6172 (dropped 0)
Cleaned DataFrame: 6172 rows, 7 columns
epoch  331/1000  loss=0.6276  val_auc=0.7519  val_pr=0.7287
epoch  332/1000  loss=0.6235  val_auc=0.7505  val_pr=0.7274
epoch  333/1000  loss=0.6210  val_auc=0.7471  val_pr=0.7223
epoch  334/1000  loss=0.6143  val_auc=0.7506  val_pr=0.7280
epoch  335/1000  loss=0.6151  val_auc=0.7541  val_pr=0.7330
epoch  336/1000  loss=0.6133  val_auc=0.7523  val_pr=0.7298
epoch  337/1000  loss=0.6112  val_auc=0.7513  val_pr=0.7269
epoch  338/1000  loss=0.6068  val_auc=0.7525  val_pr=0.7304
epoch  339/1000  loss=0.6081  val_auc=0.7529  val_pr=0.7312
epoch  340/1000  loss=0.6168  val_auc=0.7532  val_pr=0.7301
epoch  341/1000  loss=0.6107  val_auc=0.7533  val_pr=0.7309
epoch  342/1000  loss=0.6274  val_auc=0.7508  val_pr=0.7292
epoch  343/1000  loss=0.6382  val_auc=0.7495  val_pr=0.7250
epoch  344/1000  loss=0.6137  val_auc=0.7505  val_pr=0.7294
epoch  345/1000  loss=0.6113  val_auc=0.7532  val_pr=0.7348
epoch  346/1000  loss=0.6138  val_auc=0.7531  val_pr=0.7297
epoch  347/1000  loss=0.6094  val_auc=0.7554  val_pr=0.7337
epoch  348/1000  loss=0.6090  val_auc=0.7526  val_pr=0.7286
epoch  349/1000  loss=0.6116  val_auc=0.7526  val_pr=0.7277
epoch  350/1000  loss=0.6078  val_auc=0.7532  val_pr=0.7304
epoch  351/1000  loss=0.6007  val_auc=0.7550  val_pr=0.7333
epoch  352/1000  loss=0.6236  val_auc=0.7549  val_pr=0.7323
epoch  353/1000  loss=0.6192  val_auc=0.7505  val_pr=0.7255
epoch  354/1000  loss=0.6172  val_auc=0.7491  val_pr=0.7250
epoch  355/1000  loss=0.6151  val_auc=0.7512  val_pr=0.7276
epoch  356/1000  loss=0.6171  val_auc=0.7533  val_pr=0.7300
epoch  357/1000  loss=0.6250  val_auc=0.7557  val_pr=0.7331
epoch  358/1000  loss=0.6219  val_auc=0.7509  val_pr=0.7245
epoch  359/1000  loss=0.6223  val_auc=0.7461  val_pr=0.7164
